[CONFIG] Loading keys from: C:\Tradingview\Tradingview recreation\phase1\services\..\keys.env
2026-02-26 23:25:44 [info     ] application_startup
2026-02-26 23:25:44 [info     ] database_initialized
2026-02-26 23:25:44 [info     ] autopilot_db_initialized
2026-02-26 23:25:44 [info     ] using_alpaca_live_data
2026-02-27 11:05:59 [info     ] bar_confirmed                  bar_index=3239525 component=bar_engine hash=sha256:a2f30a4b656cea26518a886d1247d6416e924081f4e7d72c3d05b2509bd8c8b7 symbol=AAPL timeframe=1m
2026-02-27 11:05:59 [debug    ] bar_saved                      bar_index=3239525 component=bar_repository symbol=AAPL timeframe=1m
2026-02-27 11:05:59 [debug    ] bar_created                    bar_index=3239526 component=bar_engine symbol=AAPL timeframe=1m
2026-02-27 11:06:59 [info     ] bar_confirmed                  bar_index=3239526 component=bar_engine hash=sha256:a3878c3a336e784881abbf1c21540308f021e3ba547ee88083a9c812fc036e88 symbol=MSFT timeframe=1m
2026-02-27 11:06:59 [debug    ] bar_saved                      bar_index=3239526 component=bar_repository symbol=MSFT timeframe=1m
2026-02-27 11:06:59 [debug    ] bar_created                    bar_index=3239527 component=bar_engine symbol=MSFT timeframe=1m
2026-02-27 11:06:59 [info     ] bar_confirmed                  bar_index=3239526 component=bar_engine hash=sha256:7ea815611a691fe6bd54dc755441b038a01fc23054683df656da7362a1feb858 symbol=AAPL timeframe=1m
2026-02-27 11:06:59 [debug    ] bar_saved                      bar_index=3239526 component=bar_repository symbol=AAPL timeframe=1m
2026-02-27 11:06:59 [debug    ] bar_created                    bar_index=3239527 component=bar_engine symbol=AAPL timeframe=1m
2026-02-27 11:06:59 [info     ] bar_confirmed                  bar_index=3239526 component=bar_engine hash=sha256:b011ca12d931024a31b2c6cfb0e036e00e14fbf430bf67f9760922adb65d5861 symbol=TSLA timeframe=1m
2026-02-27 11:06:59 [debug    ] bar_saved                      bar_index=3239526 component=bar_repository symbol=TSLA timeframe=1m
2026-02-27 11:06:59 [debug    ] bar_created                    bar_index=3239527 component=bar_engine symbol=TSLA timeframe=1m
2026-02-27 11:07:59 [info     ] bar_confirmed                  bar_index=3239527 component=bar_engine hash=sha256:8d501c7501e4e2c59f947ec147b882f8678bcac53bd15d524790bb9caa13b9b8 symbol=MSFT timeframe=1m
2026-02-27 11:07:59 [debug    ] bar_saved                      bar_index=3239527 component=bar_repository symbol=MSFT timeframe=1m
2026-02-27 11:07:59 [debug    ] bar_created                    bar_index=3239528 component=bar_engine symbol=MSFT timeframe=1m
2026-02-27 11:07:59 [info     ] bar_confirmed                  bar_index=3239527 component=bar_engine hash=sha256:03b1d83e9621bfefd16a4c4c3eb86a82e28db5d8dda97cd1bbddd3aa15feedfd symbol=AAPL timeframe=1m
2026-02-27 11:07:59 [debug    ] bar_saved                      bar_index=3239527 component=bar_repository symbol=AAPL timeframe=1m
2026-02-27 11:07:59 [debug    ] bar_created                    bar_index=3239528 component=bar_engine symbol=AAPL timeframe=1m
2026-02-27 11:07:59 [info     ] bar_confirmed                  bar_index=3239527 component=bar_engine hash=sha256:2aaaf7b8c71e36d9bd8fc6a3467fdcd147be76c51f71232bb1f33942c7ae61eb symbol=TSLA timeframe=1m
2026-02-27 11:07:59 [debug    ] bar_saved                      bar_index=3239527 component=bar_repository symbol=TSLA timeframe=1m
2026-02-27 11:07:59 [debug    ] bar_created                    bar_index=3239528 component=bar_engine symbol=TSLA timeframe=1m
2026-02-27 11:08:59 [info     ] bar_confirmed                  bar_index=3239528 component=bar_engine hash=sha256:2ac676dbd617f9856e39efe16fc6947338df76e62805219184c207f6bf365a26 symbol=MSFT timeframe=1m
2026-02-27 11:08:59 [debug    ] bar_saved                      bar_index=3239528 component=bar_repository symbol=MSFT timeframe=1m
2026-02-27 11:08:59 [debug    ] bar_created                    bar_index=3239529 component=bar_engine symbol=MSFT timeframe=1m
2026-02-27 11:08:59 [info     ] bar_confirmed                  bar_index=3239528 component=bar_engine hash=sha256:3616c7eef364e1818574ec6f3771549ec9c2606087bff2ba4071ef9eddefbe52 symbol=TSLA timeframe=1m
2026-02-27 11:08:59 [debug    ] bar_saved                      bar_index=3239528 component=bar_repository symbol=TSLA timeframe=1m
2026-02-27 11:08:59 [debug    ] bar_created                    bar_index=3239529 component=bar_engine symbol=TSLA timeframe=1m
2026-02-27 11:08:59 [info     ] bar_confirmed                  bar_index=3239528 component=bar_engine hash=sha256:103530fae5a84baa2e904c44232d729a8776a478f1ce1f39dc5cdb6c0d807276 symbol=AAPL timeframe=1m
2026-02-27 11:08:59 [debug    ] bar_saved                      bar_index=3239528 component=bar_repository symbol=AAPL timeframe=1m
2026-02-27 11:08:59 [debug    ] bar_created                    bar_index=3239529 component=bar_engine symbol=AAPL timeframe=1m
2026-02-27 11:09:59 [info     ] bar_confirmed                  bar_index=3239529 component=bar_engine hash=sha256:0b5c615e2a8db147c19f48335f6ec4957a35a5b4f073559043199bc6e744c7f8 symbol=MSFT timeframe=1m
2026-02-27 11:09:59 [debug    ] bar_saved                      bar_index=3239529 component=bar_repository symbol=MSFT timeframe=1m
2026-02-27 11:09:59 [debug    ] bar_created                    bar_index=3239530 component=bar_engine symbol=MSFT timeframe=1m
2026-02-27 11:09:59 [info     ] bar_confirmed                  bar_index=647905 component=bar_engine hash=sha256:0bf884610970c47569d3f43bee6eea377f5142302774447d68859ba40b64172e symbol=MSFT timeframe=5m
2026-02-27 11:09:59 [debug    ] bar_saved                      bar_index=647905 component=bar_repository symbol=MSFT timeframe=5m
2026-02-27 11:09:59 [debug    ] bar_created                    bar_index=647906 component=bar_engine symbol=MSFT timeframe=5m
2026-02-27 11:09:59 [info     ] bar_confirmed                  bar_index=3239529 component=bar_engine hash=sha256:4c8cc1cd4eb8cf101b0eac31d9198891844133e8aa509a1d1244c87ced8cb87d symbol=TSLA timeframe=1m
2026-02-27 11:09:59 [debug    ] bar_saved                      bar_index=3239529 component=bar_repository symbol=TSLA timeframe=1m
2026-02-27 11:09:59 [debug    ] bar_created                    bar_index=3239530 component=bar_engine symbol=TSLA timeframe=1m
2026-02-27 11:09:59 [info     ] bar_confirmed                  bar_index=647905 component=bar_engine hash=sha256:38fa937dd78893580181df993fc9145974be483d5fdd971ea625b160f02ef05b symbol=TSLA timeframe=5m
2026-02-27 11:09:59 [debug    ] bar_saved                      bar_index=647905 component=bar_repository symbol=TSLA timeframe=5m
2026-02-27 11:09:59 [debug    ] bar_created                    bar_index=647906 component=bar_engine symbol=TSLA timeframe=5m
2026-02-27 11:09:59 [info     ] bar_confirmed                  bar_index=3239529 component=bar_engine hash=sha256:646348554077f5ee1ed92cda46db90bb718effe19a531e7bead542435ba40225 symbol=AAPL timeframe=1m
2026-02-27 11:09:59 [debug    ] bar_saved                      bar_index=3239529 component=bar_repository symbol=AAPL timeframe=1m
2026-02-27 11:09:59 [debug    ] bar_created                    bar_index=3239530 component=bar_engine symbol=AAPL timeframe=1m
2026-02-27 11:09:59 [info     ] bar_confirmed                  bar_index=647905 component=bar_engine hash=sha256:105eb32287ecd3cdf7af146875029ed3e50312016ccd3b6e55d1c0313e4e8313 symbol=AAPL timeframe=5m
2026-02-27 11:09:59 [debug    ] bar_saved                      bar_index=647905 component=bar_repository symbol=AAPL timeframe=5m
2026-02-27 11:09:59 [debug    ] bar_created                    bar_index=647906 component=bar_engine symbol=AAPL timeframe=5m
2026-02-27 11:10:59 [info     ] bar_confirmed                  bar_index=3239530 component=bar_engine hash=sha256:eb8af6438ac97489a4ad6de789a2e76beaef85558a13791691436fc87668f8c2 symbol=AAPL timeframe=1m
2026-02-27 11:10:59 [debug    ] bar_saved                      bar_index=3239530 component=bar_repository symbol=AAPL timeframe=1m
2026-02-27 11:10:59 [debug    ] bar_created                    bar_index=3239531 component=bar_engine symbol=AAPL timeframe=1m
2026-02-27 11:10:59 [info     ] bar_confirmed                  bar_index=3239530 component=bar_engine hash=sha256:34f1c09ff30468cc5cdaa1160b778ae31c73446ffe6b9fc4bb2dfefd83395f70 symbol=MSFT timeframe=1m
2026-02-27 11:10:59 [debug    ] bar_saved                      bar_index=3239530 component=bar_repository symbol=MSFT timeframe=1m
2026-02-27 11:10:59 [debug    ] bar_created                    bar_index=3239531 component=bar_engine symbol=MSFT timeframe=1m
2026-02-27 11:10:59 [info     ] bar_confirmed                  bar_index=3239530 component=bar_engine hash=sha256:883ba03f5459284dbd07de74d83345747e56e5d285412e0e22286ab7dfbd8b16 symbol=TSLA timeframe=1m
2026-02-27 11:10:59 [debug    ] bar_saved                      bar_index=3239530 component=bar_repository symbol=TSLA timeframe=1m
2026-02-27 11:10:59 [debug    ] bar_created                    bar_index=3239531 component=bar_engine symbol=TSLA timeframe=1m
2026-02-27 11:11:59 [info     ] bar_confirmed                  bar_index=3239531 component=bar_engine hash=sha256:ce960c0902d2dcffb2056636d5f15ef9219c54dbc308c7c2a54382f8d34b4bbd symbol=TSLA timeframe=1m
2026-02-27 11:11:59 [debug    ] bar_saved                      bar_index=3239531 component=bar_repository symbol=TSLA timeframe=1m
2026-02-27 11:11:59 [debug    ] bar_created                    bar_index=3239532 component=bar_engine symbol=TSLA timeframe=1m
2026-02-27 11:11:59 [info     ] bar_confirmed                  bar_index=3239531 component=bar_engine hash=sha256:66628915838a7c4153b766bbd9aed01647076d9eaf98aff0d6dd576ceb6eb3bc symbol=MSFT timeframe=1m
2026-02-27 11:11:59 [debug    ] bar_saved                      bar_index=3239531 component=bar_repository symbol=MSFT timeframe=1m
2026-02-27 11:11:59 [debug    ] bar_created                    bar_index=3239532 component=bar_engine symbol=MSFT timeframe=1m
2026-02-27 11:11:59 [info     ] bar_confirmed                  bar_index=3239531 component=bar_engine hash=sha256:7903934ec0b9c13b9b871d9ee59c97b694d8b9dababfb097c03145f9a80d1688 symbol=AAPL timeframe=1m
2026-02-27 11:11:59 [debug    ] bar_saved                      bar_index=3239531 component=bar_repository symbol=AAPL timeframe=1m
2026-02-27 11:11:59 [debug    ] bar_created                    bar_index=3239532 component=bar_engine symbol=AAPL timeframe=1m
2026-02-27 11:12:59 [info     ] bar_confirmed                  bar_index=3239532 component=bar_engine hash=sha256:acdae591b9e8027c4c416d1f72236e9247b05a9a9174103203ac26b729b1acfc symbol=AAPL timeframe=1m
2026-02-27 11:12:59 [debug    ] bar_saved                      bar_index=3239532 component=bar_repository symbol=AAPL timeframe=1m
2026-02-27 11:12:59 [debug    ] bar_created                    bar_index=3239533 component=bar_engine symbol=AAPL timeframe=1m
2026-02-27 11:12:59 [info     ] bar_confirmed                  bar_index=3239532 component=bar_engine hash=sha256:3c1dbc15436ffe2d06e9302db2ea9648a84f3c218822b0869b9f52ce73e56185 symbol=TSLA timeframe=1m
2026-02-27 11:12:59 [debug    ] bar_saved                      bar_index=3239532 component=bar_repository symbol=TSLA timeframe=1m
2026-02-27 11:12:59 [debug    ] bar_created                    bar_index=3239533 component=bar_engine symbol=TSLA timeframe=1m
2026-02-27 11:12:59 [info     ] bar_confirmed                  bar_index=3239532 component=bar_engine hash=sha256:eb5f590b6290c9a9e11d4e0c23946e13ecd786d0c36342c2322ae79c50548d1f symbol=MSFT timeframe=1m
2026-02-27 11:12:59 [debug    ] bar_saved                      bar_index=3239532 component=bar_repository symbol=MSFT timeframe=1m
2026-02-27 11:12:59 [debug    ] bar_created                    bar_index=3239533 component=bar_engine symbol=MSFT timeframe=1m
2026-02-27 11:13:59 [info     ] bar_confirmed                  bar_index=3239533 component=bar_engine hash=sha256:14e851a0fb8a386e05cb1418b4b5fcdce24f03bdf285281de2e2ba4bfd550f0d symbol=AAPL timeframe=1m
2026-02-27 11:13:59 [debug    ] bar_saved                      bar_index=3239533 component=bar_repository symbol=AAPL timeframe=1m
2026-02-27 11:13:59 [debug    ] bar_created                    bar_index=3239534 component=bar_engine symbol=AAPL timeframe=1m
2026-02-27 11:13:59 [info     ] bar_confirmed                  bar_index=3239533 component=bar_engine hash=sha256:655dff3f973745b88f967d52d70c2020f725ac177d17e683fe1456b3b8505f15 symbol=TSLA timeframe=1m
2026-02-27 11:13:59 [debug    ] bar_saved                      bar_index=3239533 component=bar_repository symbol=TSLA timeframe=1m
2026-02-27 11:13:59 [debug    ] bar_created                    bar_index=3239534 component=bar_engine symbol=TSLA timeframe=1m
2026-02-27 11:14:02 [info     ] bar_confirmed                  bar_index=3239533 component=bar_engine hash=sha256:b334065e5241977d7cc1911041f072622bde098cd0bc27a47dad6ab849fd146a symbol=MSFT timeframe=1m
2026-02-27 11:14:02 [debug    ] bar_saved                      bar_index=3239533 component=bar_repository symbol=MSFT timeframe=1m
2026-02-27 11:14:02 [debug    ] bar_created                    bar_index=3239534 component=bar_engine symbol=MSFT timeframe=1m
2026-02-27 11:14:59 [info     ] bar_confirmed                  bar_index=3239534 component=bar_engine hash=sha256:f1f20580d6eda5834afa5e3ae97d5d3d4116792e23efabc2aa16172805b94589 symbol=MSFT timeframe=1m
2026-02-27 11:14:59 [debug    ] bar_saved                      bar_index=3239534 component=bar_repository symbol=MSFT timeframe=1m
2026-02-27 11:14:59 [debug    ] bar_created                    bar_index=3239535 component=bar_engine symbol=MSFT timeframe=1m
2026-02-27 11:14:59 [info     ] bar_confirmed                  bar_index=647906 component=bar_engine hash=sha256:646343d1cc87eb65cc1d661eb3b0fa7de316db58368f75d9aee808316f23b8e6 symbol=MSFT timeframe=5m
2026-02-27 11:14:59 [debug    ] bar_saved                      bar_index=647906 component=bar_repository symbol=MSFT timeframe=5m
2026-02-27 11:14:59 [debug    ] bar_created                    bar_index=647907 component=bar_engine symbol=MSFT timeframe=5m
2026-02-27 11:14:59 [info     ] bar_confirmed                  bar_index=215968 component=bar_engine hash=sha256:cfc7170fadca728beb6e5928d9c273487e807f5a7d1379fa34d446df8725ed62 symbol=MSFT timeframe=15m
2026-02-27 11:14:59 [debug    ] bar_saved                      bar_index=215968 component=bar_repository symbol=MSFT timeframe=15m
2026-02-27 11:14:59 [debug    ] bar_created                    bar_index=215969 component=bar_engine symbol=MSFT timeframe=15m
2026-02-27 11:14:59 [info     ] bar_confirmed                  bar_index=3239534 component=bar_engine hash=sha256:d4b423a7ebffd3fc8944eff908c22f2a29d5521da73fa93a76fa9d58b794d6df symbol=TSLA timeframe=1m
2026-02-27 11:14:59 [debug    ] bar_saved                      bar_index=3239534 component=bar_repository symbol=TSLA timeframe=1m
2026-02-27 11:14:59 [debug    ] bar_created                    bar_index=3239535 component=bar_engine symbol=TSLA timeframe=1m
2026-02-27 11:14:59 [info     ] bar_confirmed                  bar_index=647906 component=bar_engine hash=sha256:fbc6d8b629a69c21cbdedb0329219b1de6869ed89f84bade82d6a6bdc98344b1 symbol=TSLA timeframe=5m
2026-02-27 11:14:59 [debug    ] bar_saved                      bar_index=647906 component=bar_repository symbol=TSLA timeframe=5m
2026-02-27 11:14:59 [debug    ] bar_created                    bar_index=647907 component=bar_engine symbol=TSLA timeframe=5m
2026-02-27 11:14:59 [info     ] bar_confirmed                  bar_index=215968 component=bar_engine hash=sha256:82151a459876ed4fd192a323e907b023bc1a1b0a1e960e96ffc7bfe90c66b277 symbol=TSLA timeframe=15m
2026-02-27 11:14:59 [debug    ] bar_saved                      bar_index=215968 component=bar_repository symbol=TSLA timeframe=15m
2026-02-27 11:14:59 [debug    ] bar_created                    bar_index=215969 component=bar_engine symbol=TSLA timeframe=15m
2026-02-27 11:14:59 [info     ] bar_confirmed                  bar_index=3239534 component=bar_engine hash=sha256:ed34df86b43302e3323b7d5e76a6ae90ac45d8c3e532ad00e1c17410ecc26834 symbol=AAPL timeframe=1m
2026-02-27 11:14:59 [debug    ] bar_saved                      bar_index=3239534 component=bar_repository symbol=AAPL timeframe=1m
